ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
102829,Nicolae Rotaru,M,37,175,66,Romania,ROU,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Bronze
102837,"Richard William ""Dick"" Roth",M,17,184,84,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Individual Medley,Gold
102845,Hella Roth (-Gromann),F,20,166,60,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Silver
102848,Michael Roth,M,22,194,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Silver
102851,Ulrich Roth,M,22,196,89,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Silver
102858,Snke Rothenberger,M,21,193,73,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
102859,Sven Gunther Rothenberger,M,30,190,88,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
102859,Sven Gunther Rothenberger,M,30,190,88,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
102862,Christa Rothenburger-Luding,F,24,164,60,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,Speed Skating Women's 500 metres,Gold
102862,Christa Rothenburger-Luding,F,28,164,60,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,Speed Skating Women's 500 metres,Silver
102862,Christa Rothenburger-Luding,F,28,164,60,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,000 metres",Gold
102862,Christa Rothenburger-Luding,F,28,164,60,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Women's Sprint,Silver
102862,Christa Rothenburger-Luding,F,32,164,60,Germany,GER,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating Women's 500 metres,Bronze
102865,Sabine Rther (-Kirschke),F,23,187,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
102867,dm Rothermel (Rothrmel),M,24,190,82,Hungary,HUN,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Silver
102868,Harlow Phelps Rothert,M,24,190,92,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,Silver
102870,"Keena Ruth Rothhammer (-Weisbly, -Zorovich)",F,15,175,66,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,Bronze
102870,"Keena Ruth Rothhammer (-Weisbly, -Zorovich)",F,15,175,66,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,Gold
102876,Jrg Rthlisberger,M,21,183,88,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Half-Heavyweight,Bronze
102876,Jrg Rthlisberger,M,25,183,88,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Middleweight,Gold
102877,Nadia Rthlisberger (Raspe-),F,29,179,82,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Women's Curling,Silver
102885,"Michael Jon ""Mike"" Rothwell",M,23,175,80,United States,USA,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Multihull,Silver
102893,Leon Rotman,M,22,171,72,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
102893,Leon Rotman,M,22,171,72,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Gold
102893,Leon Rotman,M,26,171,72,Romania,ROU,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
102896,Oldich Rott,M,29,172,65,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Gold
102897,Wolfgang Rott,M,25,176,86,West Germany,FRG,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Gold
102899,Silke Rottenberg,F,28,174,72,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
102899,Silke Rottenberg,F,32,174,72,Germany,GER,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Bronze
102919,Georgios Roubanis,M,27,192,85,Greece,GRE,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Pole Vault,Bronze
102930,Kristine Roug,F,21,172,65,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's One Person Dinghy,Gold
102933,Lauriane Rougeau,F,23,173,75,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
102946,Hayden David Roulston,M,27,186,83,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver
102946,Hayden David Roulston,M,27,186,83,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
102951,Antigoni Roumbesi,F,21,177,80,Greece,GRE,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Silver
102961,"Jeffrey Norman ""Jeff"" Rouse",M,21,193,86,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,Silver
102961,"Jeffrey Norman ""Jeff"" Rouse",M,21,193,86,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
102961,"Jeffrey Norman ""Jeff"" Rouse",M,25,193,86,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Backstroke,Gold
102961,"Jeffrey Norman ""Jeff"" Rouse",M,25,193,86,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
102963,Jason Rouser,M,26,198,84,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
102964,Ronda Jean Rousey (-Browne),F,21,170,70,United States,USA,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Middleweight,Bronze
102969,"Joseph Jean-Paul Robert ""Bobby"" Rousseau",M,19,178,81,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
102971,Florian Georges Philippe Rousseau,M,22,182,84,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
102971,Florian Georges Philippe Rousseau,M,26,182,84,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Sprint,Silver
102971,Florian Georges Philippe Rousseau,M,26,182,84,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Keirin,Gold
102971,Florian Georges Philippe Rousseau,M,26,182,84,France,FRA,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Gold
102996,Herman Jan Rouw,M,21,179,80,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,Bronze
103001,Ludovic Roux,M,18,181,63,France,FRA,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Bronze
103024,Stephen Christopher Rowbotham,M,26,193,96,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Bronze
103041,Mark Robert Rowland,M,25,183,68,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
103042,Ryan Benjamin Rowland Smith,M,21,190,108,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
103047,"Stanley Rupert ""Stan"" Rowley",M,23,178,71,Australia,AUS,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 60 metres,Bronze
103047,"Stanley Rupert ""Stan"" Rowley",M,23,178,71,Australia,AUS,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,Bronze
103047,"Stanley Rupert ""Stan"" Rowley",M,23,178,71,Australia,AUS,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres,Bronze
103047,"Stanley Rupert ""Stan"" Rowley",M,23,178,71,Amateur Athletic Association,AUS,1900 Summer,1900,Summer,Paris,Athletics,"Athletics Men's 5,000 metres, Team",Gold
103048,Ian Mark Rowling,M,25,183,83,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
103052,Joanna Katie Rowsell Shand,F,23,180,69,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Gold
103052,Joanna Katie Rowsell Shand,F,27,180,69,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Gold
103060,Jean-Yves Roy,M,24,178,84,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
103070,"James William George ""Bill"" Roycroft",M,45,188,72,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
103070,"James William George ""Bill"" Roycroft",M,53,188,72,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
103070,"James William George ""Bill"" Roycroft",M,61,188,72,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
103074,Wayne William Roycroft,M,22,182,73,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
103074,Wayne William Roycroft,M,30,182,73,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
103101,Nadiya Ivanivna Rozhon (-Siemisheva),F,23,181,92,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Silver
103103,Jean-Marcel Rozier,M,32,172,62,France,FRA,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
103103,Jean-Marcel Rozier,M,40,172,62,France,FRA,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
103104,Philippe Rozier,M,53,173,63,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
103107,Dmitry Vasilyevich Rozinkevich,M,21,201,101,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
103114,Henryk Rozmiarek,M,27,180,77,Poland,POL,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,Bronze
103118,Norbert Rzsa,M,20,186,83,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Breaststroke,Silver
103118,Norbert Rzsa,M,20,186,83,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Breaststroke,Silver
103118,Norbert Rzsa,M,24,186,83,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Breaststroke,Gold
103120,Istvn Rzsavlgyi (Reidl-),M,31,177,58,Hungary,HUN,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 1,500 metres",Bronze
103124,Sndor Rozsnyi (Rosner-),M,25,185,71,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
103127,"Janusz ""Jan"" Rycki",M,25,175,74,Poland,POL,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Silver
103139,Frode Rnning,M,20,185,88,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
103141,Jon Rnningen,M,25,157,59,Norway,NOR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold
103141,Jon Rnningen,M,29,157,59,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold
103163,"Virginia ""Vivi"" Ruano Pascual",F,30,164,60,Spain-2,ESP,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,Silver
103163,"Virginia ""Vivi"" Ruano Pascual",F,34,164,60,Spain-1,ESP,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Doubles,Silver
103170,Viktor Hennadiyovych Ruban,M,23,178,70,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Team,Bronze
103170,Viktor Hennadiyovych Ruban,M,27,178,70,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,Gold
103172,Vladimer Rubashvili,M,19,168,62,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
103176,Mrti Rubenis,M,27,184,90,Latvia,LAT,2006 Winter,2006,Winter,Torino,Luge,Luge Men's Singles,Bronze
103176,Mrti Rubenis,M,35,184,90,Latvia,LAT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Bronze
103180,Elin Ingrid Johanna Rubensson,F,23,166,59,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
103203,Israel Jos Rubio Rivero,M,23,165,68,Venezuela,VEN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Featherweight,Bronze
103209,"Ricard ""Ricky"" Rubio Vives",M,17,193,82,Spain,ESP,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver
103209,"Ricard ""Ricky"" Rubio Vives",M,25,193,82,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
103212,Jeena Rubevska,F,28,173,60,Latvia,LAT,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
103216,Karine Martine Ruby,F,20,165,61,France,FRA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,Gold
103216,Karine Martine Ruby,F,24,165,61,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Silver
103223,Martin Ruinsk,M,26,186,93,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
103223,Martin Ruinsk,M,34,186,93,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
103225,Taylor Madison Ruck,F,16,180,60,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
103225,Taylor Madison Ruck,F,16,180,60,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
103229,Anja Rcker,F,23,174,58,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
103232,Anette Rckes (-Vater-Hlsdnker),F,20,177,64,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
103244,Igor Aleksandrovich Rudakov,M,25,187,98,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,Silver
103245,Yevhen Vasylovych Rudakov,M,30,190,75,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Bronze
103253,Bevil Gordon d'Urban Rudd,M,24,180,77,South Africa,RSA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,Gold
103253,Bevil Gordon d'Urban Rudd,M,24,180,77,South Africa,RSA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 800 metres,Bronze
103253,Bevil Gordon d'Urban Rudd,M,24,180,77,South Africa,RSA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
103257,"Kimberly Grace ""Kim"" Ruddins",F,20,180,61,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
103266,Vasily Vasilyevich Rudenkov,M,29,187,96,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Hammer Throw,Gold
103272,Ratko Rudi,M,32,188,87,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Silver
103273,Daniel Matasi Rudisha,M,23,180,76,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
103274,David Lekuta Rudisha,M,23,190,76,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,Gold
103274,David Lekuta Rudisha,M,27,190,76,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Gold
103277,Wiesaw Ksawery Rudkowski,M,25,180,71,Poland,POL,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Middleweight,Silver
103279,Shelley-Marie Rudman,F,24,171,55,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Skeleton,Skeleton Women's Skeleton,Silver
103293,Marco Rudolph,M,22,167,60,Germany,GER,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Lightweight,Silver
103295,Renate Rudolph,F,30,168,67,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
103297,Thomas Rudolph,M,21,178,72,Germany-2,GER,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Silver
103298,"Wilma Glodean Rudolph (-Ward, -Eldridge)",F,16,180,59,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
103298,"Wilma Glodean Rudolph (-Ward, -Eldridge)",F,20,180,59,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 100 metres,Gold
103298,"Wilma Glodean Rudolph (-Ward, -Eldridge)",F,20,180,59,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 200 metres,Gold
103298,"Wilma Glodean Rudolph (-Ward, -Eldridge)",F,20,180,59,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
103300,Yury Vasilyevich Rudov,M,29,171,67,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",Gold
103301,Liubov Ivanivna Rudovska (-Tymofeieva),F,25,174,73,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Silver
103302,Bodo Rudwaleit,M,22,197,95,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
103303,Wojciech Wadysaw Rudy,M,23,175,73,Poland,POL,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Silver
103335,Ian Ruff,M,29,170,71,Australia,AUS,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Dinghy,Bronze
103336,Rolf P. Ruff,M,41,170,73,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
103351,Angela Marie Ruggiero,F,18,175,86,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
103351,Angela Marie Ruggiero,F,22,175,86,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
103351,Angela Marie Ruggiero,F,26,175,86,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
103351,Angela Marie Ruggiero,F,30,175,86,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
103359,Frank Rhle,M,24,192,93,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,Gold
103359,Frank Rhle,M,28,192,93,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,Gold
103362,Melita (-Melitta) Ruhn (-Fleischer),F,15,156,42,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Silver
103362,Melita (-Melitta) Ruhn (-Fleischer),F,15,156,42,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,Bronze
103362,Melita (-Melitta) Ruhn (-Fleischer),F,15,156,42,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
103365,Christopher Rhr,M,22,180,77,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
103367,"Ute Rhrold (-Bhme, -Klawonn)",F,17,175,69,East Germany,GDR,1972 Winter,1972,Winter,Sapporo,Luge,Luge Women's Singles,Silver
103367,"Ute Rhrold (-Bhme, -Klawonn)",F,21,175,69,East Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Women's Singles,Silver
103368,Rui Campos Nascimento,M,23,194,90,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,Silver
103399,Ismael Ruiz Salmn,M,23,187,75,Spain,ESP,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Silver
103435,Yumilka Ruz Luaces,F,18,180,63,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Gold
103435,Yumilka Ruz Luaces,F,22,180,63,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Gold
103435,Yumilka Ruz Luaces,F,26,180,63,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
103437,Tracie Lehuanani Ruiz-Conforto,F,21,162,55,United States,USA,1984 Summer,1984,Summer,Los Angeles,Synchronized Swimming,Synchronized Swimming Women's Solo,Gold
103437,Tracie Lehuanani Ruiz-Conforto,F,21,162,55,United States,USA,1984 Summer,1984,Summer,Los Angeles,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
103437,Tracie Lehuanani Ruiz-Conforto,F,25,162,55,United States,USA,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,Silver
103439,Enni Eriika  Rukajrvi,F,23,165,54,Finland,FIN,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Slopestyle,Silver
103440,Olga Aleksandrovna Rukavishnikova,F,25,175,68,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Pentathlon,Silver
103450,Manfred Rulffs,M,25,179,80,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Gold
103456,Kelly Kristen Rulon,F,19,178,61,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
